datetime,pressure,temp,pressure_atmo,temp_atmo,wl_corr,wl_final
2021-08-01T14:00:00+00:00,677.2751143356804,0.343,650.5993382041778,10.259,26.67577613150263,16.6485497086162
2021-08-01T15:00:00+00:00,676.1126378528855,0.343,650.1506630704675,8.082,25.961974782417997,15.934748359531568
2021-08-01T16:00:00+00:00,674.5422748848996,0.343,649.7835652337955,7.079,24.75870965110414,14.731483228217712
2021-08-01T17:00:00+00:00,674.6442465061973,0.343,649.7019879367572,6.978,24.942258569440128,14.915032146553699
2021-08-01T18:00:00+00:00,672.441659486165,0.343,649.6815936124977,7.079,22.76006587366726,12.73283945078083
2021-08-01T19:00:00+00:00,671.4933234080955,0.343,649.5184390184212,6.877,21.974884389674344,11.947657966787915
2021-08-01T20:00:00+00:00,670.4430157087284,0.343,649.0901582089705,6.471,21.352857499757874,11.325631076871446
2021-08-01T21:00:00+00:00,669.0867931454676,0.343,648.7638490208176,6.064,20.322944124650007,10.295717701763579
2021-08-01T22:00:00+00:00,669.8209888188118,0.343,648.886214966375,5.962,20.93477385243682,10.907547429550391
2021-08-01T23:00:00+00:00,668.7604839573147,0.232,648.6516802373899,5.552,20.108803719924822,10.081577297038393
2021-08-02T00:00:00+00:00,668.0262882839705,0.232,648.9575951012833,4.934,19.068693182687184,9.041466759800755
2021-08-02T01:00:00+00:00,669.0867931454676,0.343,649.0595667225812,4.934,20.02722642288643,10.0
2021-08-02T02:00:00+00:00,668.2404286886959,0.343,649.0595667225812,4.934,19.180861966114776,9.153635543228347
2021-08-02T03:00:00+00:00,667.9345138248026,0.453,648.9066092906345,5.244,19.0279045341681,9.000678111281672
2021-08-02T04:00:00+00:00,668.3627946342533,0.563,649.0289752361919,6.268,19.33381939806145,9.306592975175022
2021-08-02T05:00:00+00:00,668.4851605798107,0.784,649.3756787486043,7.481,19.10948183120638,9.082255408319952
2021-08-02T06:00:00+00:00,667.9549081490622,0.674,649.7427765852764,8.779,18.212131563785874,8.184905140899446
2021-08-02T07:00:00+00:00,668.0670769324897,0.784,649.5184390184212,9.472,18.548637914068536,8.521411491182107
2021-08-02T08:00:00+00:00,670.4634100329879,0.563,649.528636180551,9.768,20.934773852436933,10.907547429550505
2021-08-02T09:00:00+00:00,674.9705556943502,0.453,649.5898191533297,9.571,25.380736541020497,15.353510118134068
2021-08-02T10:00:00+00:00,676.7448619049319,0.343,649.6611992882381,7.582,27.0836626166938,17.05643619380737
2021-08-02T11:00:00+00:00,677.5810291995738,0.343,649.1717355060086,5.552,28.409293693565132,18.382067270678704
2021-08-02T12:00:00+00:00,677.0609739309551,0.343,649.528636180551,5.244,27.532337750404167,17.50511132751774
2021-08-02T13:00:00+00:00,676.326778257611,0.343,649.6102134775892,4.727,26.716564780021713,16.689338357135284
2021-08-02T14:00:00+00:00,676.0106662315877,0.343,650.079282935559,5.037,25.931383296028685,15.904156873142256
2021-08-02T15:00:00+00:00,675.3784421795415,0.343,650.3444091509333,5.347,25.034033028608178,15.00680660572175
2021-08-02T16:00:00+00:00,674.5422748848996,0.343,650.4769722586204,5.141,24.065302626279163,14.038076203392734
2021-08-02T17:00:00+00:00,673.0738835382114,0.343,650.079282935559,4.311,22.994600602652326,12.967374179765898
2021-08-02T18:00:00+00:00,672.7577715121881,0.343,650.0079028006506,3.998,22.749868711537488,12.722642288651059
2021-08-02T19:00:00+00:00,671.3913517867977,0.343,649.8141567201848,3.893,21.577195066612944,11.549968643726515
2021-08-02T20:00:00+00:00,669.9229604401096,0.343,649.5082418562914,3.788,20.41471858381817,10.387492160931743
2021-08-02T21:00:00+00:00,671.8094354341188,0.343,649.4776503699021,4.102,22.33178506421666,12.304558641330232
2021-08-02T22:00:00+00:00,670.2390724661326,0.343,649.2023269923981,3.788,21.036745473734527,11.009519050848098
2021-08-02T23:00:00+00:00,668.5565407147192,0.343,649.1921298302683,3.893,19.364410884450876,9.337184461564448
2021-08-03T00:00:00+00:00,669.1887647667654,0.343,649.1309468574896,3.472,20.057817909275855,10.030591486389426
2021-08-03T01:00:00+00:00,668.9644271999102,0.232,649.6408049639786,3.472,19.32362223593168,9.296395813045251
2021-08-03T02:00:00+00:00,670.3410440874305,0.343,649.7427765852764,3.578,20.598267502154158,10.57104107926773
2021-08-03T03:00:00+00:00,669.300933550193,0.453,650.0180999627804,3.893,19.282833587412597,9.255607164526168
2021-08-03T04:00:00+00:00,670.0351292235371,0.453,650.1812545568569,4.311,19.853874666680213,9.826648243793784
2021-08-03T05:00:00+00:00,670.36143841169,0.563,650.4565779343609,5.244,19.904860477329066,9.877634054442638
2021-08-03T06:00:00+00:00,669.0154130105592,0.784,650.2322403675057,6.471,18.78317264305349,8.755946220167061
2021-08-03T07:00:00+00:00,668.9032442271316,0.674,650.0486914491697,7.28,18.854552777961885,8.827326355075456
2021-08-03T08:00:00+00:00,670.2492696282625,0.453,650.2016488811164,7.079,20.047620747146084,10.020394324259655
2021-08-03T09:00:00+00:00,672.1357446222717,0.453,650.2322403675057,7.782,21.90350425476595,11.87627783187952
2021-08-03T10:00:00+00:00,676.326778257611,0.343,650.0486914491697,7.682,26.27808680844123,16.2508603855548
2021-08-03T11:00:00+00:00,677.8971412255969,0.343,650.313817664544,6.573,27.583323561052907,17.55609713816648
2021-08-03T12:00:00+00:00,680.4260374337822,0.343,650.9562388787201,6.471,29.469798555062084,19.442572132175655
2021-08-03T13:00:00+00:00,679.5796729770105,0.343,651.3437310396517,6.573,28.235941937358803,18.208715514472374
2021-08-03T14:00:00+00:00,679.793813381736,0.343,651.2009707698347,6.268,28.592842611901233,18.565616189014804
2021-08-03T15:00:00+00:00,678.1112816303223,0.343,651.4355054988197,6.166,26.67577613150263,16.6485497086162
2021-08-03T16:00:00+00:00,677.3770859569781,0.343,651.5476742822473,5.552,25.829411674730864,15.802185251844435
2021-08-03T17:00:00+00:00,675.6945542055647,0.343,651.2111679319646,4.311,24.483386273600104,14.456159850713675
2021-08-03T18:00:00+00:00,675.2764705582437,0.343,651.2723509047432,4.623,24.004119653500425,13.976893230613996
2021-08-03T19:00:00+00:00,673.5939388068301,0.343,650.9154502302009,4.207,22.678488576629206,12.651262153742778
2021-08-03T20:00:00+00:00,673.1758551595092,0.343,650.5381552313992,3.893,22.63769992811001,12.610473505223581
2021-08-03T21:00:00+00:00,671.4831262459658,0.232,650.4667750964907,3.472,21.0163511494751,10.98912472658867
2021-08-03T22:00:00+00:00,671.5952950293934,0.232,650.2832261781547,3.261,21.312068851238678,11.284842428352249
2021-08-03T23:00:00+00:00,671.381154624668,0.232,650.3036205024142,2.943,21.077534122253837,11.050307699367409
2021-08-04T00:00:00+00:00,670.3308469253006,0.232,650.0180999627804,2.517,20.312746962520237,10.285520539633808
2021-08-04T01:00:00+00:00,670.0147348992776,0.232,650.130268746208,2.088,19.88446615306964,9.85723973018321
2021-08-04T02:00:00+00:00,670.5449873300261,0.232,650.2424375296356,2.088,20.302549800390466,10.275323377504037
2021-08-04T03:00:00+00:00,670.6673532755834,0.453,650.3342119888035,2.41,20.33314128677989,10.305914863893463
2021-08-04T04:00:00+00:00,669.6374399004757,0.674,650.5075637450097,2.943,19.129876155465922,9.102649732579494
2021-08-04T05:00:00+00:00,670.0657207099265,0.784,650.7930842846436,3.367,19.27263642528294,9.245410002396511
2021-08-04T06:00:00+00:00,669.1275817939868,0.893,650.7319013118649,3.998,18.39568048212186,8.368454059235432
2021-08-04T07:00:00+00:00,668.3933861206426,0.893,650.2934233402844,4.207,18.09996278035817,8.07273635747174
2021-08-04T08:00:00+00:00,667.9753024733217,0.893,649.7427765852764,4.519,18.232525888045302,8.205299465158873
2021-08-04T09:00:00+00:00,673.3186154293261,0.784,650.130268746208,7.381,23.188346683118084,13.161120260231655
2021-08-04T10:00:00+00:00,680.2220941911866,0.453,650.8644644195521,5.86,29.357629771634492,19.330403348748064
2021-08-04T11:00:00+00:00,682.1085691851957,0.453,651.1397877970561,6.573,30.968781388139632,20.941554965253204
2021-08-04T12:00:00+00:00,681.7924571591727,0.453,651.048013337888,6.978,30.744443821284676,20.717217398398247
2021-08-04T13:00:00+00:00,681.170430269256,0.453,651.4151111745601,7.179,29.755319094695892,19.728092671809463
2021-08-04T14:00:00+00:00,680.6401778385076,0.453,651.6292515792856,7.582,29.01092625922206,18.98369983633563
2021-08-04T15:00:00+00:00,680.0079537864614,0.453,651.8535891461406,7.481,28.15436464032075,18.12713821743432
2021-08-04T16:00:00+00:00,679.9059821651634,0.453,651.6190544171558,7.179,28.286927748007656,18.259701325121227
2021-08-04T17:00:00+00:00,677.0711710930848,0.453,651.5476742822473,7.079,25.523496810837514,15.496270387951085
